结构,Sn含量,温度,模拟序号,每原子能量,相对能量,每原子标准差
pt8sn2-1-best,2,900,23,-9497.93867211,2.899393379000685,0.122576321
pt8sn2-1-best,2,900,21,-9497.922000753,2.9160647360004077,0.11612111700000001
pt8sn2-1-best,2,1000,8,-9497.499632189,3.3384333000012703,0.136472067
pt8sn2-1-best,2,1000,8,-9497.486459190999,3.3516062980015704,0.131245687
pt8sn2-1-best,2,1000,8,-9497.507531029001,3.3305344599993987,0.134207463
pt8sn2-1-best,2,1000,8,-9497.495623506,3.3424419830007537,0.133809656
pt8sn2-1-best,2,1100,8,-9497.131952425,3.706113064001329,0.162393429
pt8sn2-1-best,2,1100,9,-9497.075338071,3.7627274180013046,0.145812671
pt8sn2-1-best,2,1100,9,-9497.089220827,3.74884466200092,0.140788754
pt8sn2-1-best,2,1100,9,-9497.076597497,3.7614679920006893,0.142780504
pt8sn2-1-best,2,1100,9,-9497.056778974,3.7812865150008292,0.142275485
pt8sn3-1-best,3,200,0,-8645.85567991,0.0004422018173499964,0.023548256363636364
pt8sn3-1-best,3,200,0,-8645.85033466909,0.0057874427275237394,0.023006903636363638
pt8sn3-1-best,3,200,0,-8645.850621824546,0.00550028727229801,0.023075936363636362
pt8sn3-1-best,3,200,0,-8645.851481865455,0.004640246363123879,0.02310593909090909
pt8sn3-1-best,3,200,1,-8645.85066349091,0.005458620908029843,0.023211012727272728
pt8sn3-1-best,3,200,0,-8645.850331424544,0.005790687273474759,0.023310662727272728
pt8sn3-1-best,3,200,2,-8645.856122111818,0.0,0.023547653636363634
pt8sn3-1-best,3,300,0,-8645.501047685453,0.35507442636480846,0.03554770909090909
pt8sn3-1-best,3,300,0,-8645.48473782,0.3713842918186856,0.03493693090909091
pt8sn3-1-best,3,300,0,-8645.500097591817,0.35602452000057383,0.035455135454545456
pt8sn3-1-best,3,300,1,-8645.483838772727,0.37228333909115463,0.03494967090909091
pt8sn3-1-best,3,300,1,-8645.50040751,0.3557146018174535,0.03556224909090909
pt8sn3-1-best,3,300,1,-8645.47835653909,0.3777655727280944,0.03512603909090909
pt8sn3-1-best,3,300,1,-8645.479979206364,0.3761429054538894,0.03518666636363636
pt8sn3-1-best,3,300,4,-8645.476571466364,0.3795506454534916,0.035159296363636364
pt8sn3-1-best,3,300,5,-8645.499557380908,0.35656473090966756,0.03573991181818182
pt8sn3-1-best,3,400,1,-8645.112243167272,0.7438789445459406,0.046418217272727276
pt8sn3-1-best,3,400,1,-8645.11246971182,0.7436523999986093,0.04666604545454545
pt8sn3-1-best,3,400,1,-8645.112474693637,0.7436474181813537,0.04656089272727273
pt8sn3-1-best,3,400,2,-8645.11109182909,0.7450302827273845,0.04682968363636364
pt8sn3-1-best,3,400,2,-8645.10986035909,0.7462617527271505,0.046750011818181815
pt8sn3-1-best,3,400,2,-8645.110294563636,0.7458275481822056,0.04651285454545455
pt8sn3-1-best,3,400,2,-8645.107845909999,0.7482762018189533,0.04716499909090909
pt8sn3-1-best,3,400,7,-8645.115594980909,0.7405271309089585,0.0480958990909091
pt8sn3-1-best,3,400,8,-8645.112443625454,0.7436784863639332,0.04712261272727272
pt8sn3-1-best,3,400,6,-8645.113622862727,0.7424992490905424,0.046603780909090904
pt8sn3-1-best,3,500,2,-8644.747324203636,1.1087979081821686,0.05858899818181818
pt8sn3-1-best,3,500,2,-8644.745845261818,1.1102768500004458,0.05924729636363637
pt8sn3-1-best,3,500,2,-8644.733808076364,1.1223140354541101,0.058187117272727275
pt8sn3-1-best,3,500,3,-8644.751197430909,1.10492468090888,0.05940681727272727
pt8sn3-1-best,3,500,3,-8644.750261696363,1.1058604154550267,0.05952894
pt8sn3-1-best,3,500,3,-8644.747464759092,1.1086573527263681,0.06093427363636363
pt8sn3-1-best,3,500,3,-8644.73798746,1.1181346518187638,0.05954206090909091
pt8sn3-1-best,3,500,10,-8644.748802721819,1.1073193899992475,0.05962656636363636
pt8sn3-1-best,3,500,9,-8644.746919446365,1.1092026654532674,0.05898086
pt8sn3-1-best,3,500,11,-8644.753445388182,1.1026767236362502,0.05984072636363636
pt8sn3-1-best,3,600,3,-8644.383165532727,1.4729565790912602,0.07081140727272726
pt8sn3-1-best,3,600,4,-8644.370152250909,1.485969860908881,0.07459845545454545
pt8sn3-1-best,3,600,4,-8644.367620199999,1.488501911819185,0.07145877545454546
pt8sn3-1-best,3,600,4,-8644.396495272727,1.4596268390905607,0.07236401545454546
pt8sn3-1-best,3,600,4,-8644.391895851817,1.4642262600009417,0.07228287
pt8sn3-1-best,3,600,14,-8644.396881391818,1.4592407199997979,0.07360888363636363
pt8sn3-1-best,3,600,13,-8644.383698824546,1.4724232872722496,0.07137669909090909
pt8sn3-1-best,3,600,12,-8644.386203222726,1.4699188890917867,0.07099244818181817
pt8sn3-1-best,3,700,4,-8643.985295716364,1.8708263954540598,0.08487955636363637
pt8sn3-1-best,3,700,4,-8643.991275671819,1.8648464399993827,0.08442464272727274
pt8sn3-1-best,3,700,4,-8643.978343229091,1.8777788827264885,0.08393832090909091
pt8sn3-1-best,3,700,5,-8644.022727505455,1.833394606363072,0.08480211363636364
pt8sn3-1-best,3,700,5,-8644.002170262727,1.853951849090663,0.08463812999999999
pt8sn3-1-best,3,700,5,-8644.025611539091,1.83051057272678,0.08436100272727273
pt8sn3-1-best,3,700,5,-8644.008975100909,1.8471470109088841,0.08415503545454545
pt8sn3-1-best,3,700,16,-8643.998817433636,1.8573046781821176,0.08739195909090909
pt8sn3-1-best,3,700,15,-8643.99924802091,1.8568740909086046,0.08347694363636364
pt8sn3-1-best,3,800,5,-8643.614309481818,2.241812629999913,0.09663014181818182
pt8sn3-1-best,3,800,5,-8643.603358814546,2.252763297272395,0.09566110636363635
pt8sn3-1-best,3,800,5,-8643.628365433637,2.227756678181322,0.09885393363636363
pt8sn3-1-best,3,800,6,-8643.590852534546,2.2652695772721927,0.09550730727272727
pt8sn3-1-best,3,800,6,-8643.599950751817,2.256171360000735,0.09676164545454546
pt8sn3-1-best,3,800,6,-8643.603052618182,2.2530694936358486,0.09436718454545455
pt8sn3-1-best,3,800,6,-8643.608702929092,2.2474191827259347,0.09745502818181818
pt8sn3-1-best,3,800,19,-8643.600049736364,2.256072375454096,0.09699949454545455
pt8sn3-1-best,3,800,20,-8643.616392952727,2.239729159091439,0.10177756818181818
pt8sn3-1-best,3,900,6,-8643.241904209091,2.614217902726523,0.1095371090909091
pt8sn3-1-best,3,900,7,-8643.226698486364,2.629423625454365,0.10932119727272727
pt8sn3-1-best,3,900,7,-8643.198123053637,2.6579990581813036,0.10858126454545455
pt8sn3-1-best,3,900,7,-8643.208175186364,2.6479469254536525,0.10878854363636363
pt8sn3-1-best,3,900,7,-8643.231617063635,2.624505048182982,0.11070139454545455
pt8sn3-1-best,3,900,23,-8643.213134611819,2.6429874999994354,0.11103100636363637
pt8sn3-1-best,3,900,21,-8643.222974635455,2.633147476362865,0.11245232363636365
pt8sn3-1-best,3,900,22,-8643.215282662726,2.6408394490918,0.10998319818181819
pt8sn3-1-best,3,1000,8,-8642.825017156363,3.0311049554547935,0.12212544181818182
pt8sn3-1-best,3,1000,8,-8642.833280573635,3.022841538182547,0.12120195454545456
pt8sn3-1-best,3,1000,8,-8642.816220283637,3.0399018281805184,0.12224651181818182
pt8sn3-1-best,3,1000,8,-8642.8245879,3.031534211817416,0.12030298636363636
pt8sn3-1-best,3,1100,8,-8642.438215832728,3.417906279089948,0.1350643009090909
pt8sn3-1-best,3,1100,9,-8642.427271276363,3.4288508354547957,0.13395041363636365
pt8sn3-1-best,3,1100,9,-8642.428578652727,3.4275434590908844,0.13710374636363637
pt8sn3-1-best,3,1100,9,-8642.4446204,3.411501711818346,0.13547133909090908
pt8sn3-1-best,3,1100,9,-8642.413069883636,3.443052228181841,0.1322866209090909
pt8sn3-1-best,3,1100,27,-8642.454950269092,3.4011718427263986,0.13216811636363637
pt8sn4-1-best,4,200,0,-7933.427019450833,0.0,0.021012741666666668
pt8sn4-1-best,4,200,0,-7933.426841560001,0.00017789083176467102,0.021182154166666665
pt8sn4-1-best,4,200,0,-7933.4267170175,0.0003024333327630302,0.021087390833333334
pt8sn4-1-best,4,200,0,-7933.426662365,0.00035708583254745463,0.021384567500000003
pt8sn4-1-best,4,200,2,-7933.426891794166,0.0001276566663364065,0.021027595
pt8sn4-1-best,4,200,0,-7933.426811395834,0.0002080549984384561,0.0211632075
pt8sn4-1-best,4,200,1,-7933.426891583334,0.00012786749903170858,0.021175161666666668
pt8sn4-1-best,4,300,0,-7933.084149539166,0.3428699116666394,0.0318720825
pt8sn4-1-best,4,300,1,-7933.084311765,0.34270768583246536,0.03179241333333333
pt8sn4-1-best,4,300,1,-7933.083703045834,0.3433164049984043,0.03175877666666667
pt8sn4-1-best,4,300,1,-7933.084237448334,0.3427820024990069,0.0318702325
pt8sn4-1-best,4,300,1,-7933.0838679425,0.3431515083329941,0.031705712500000004
pt8sn4-1-best,4,300,3,-7933.084278804166,0.34274064666624326,0.0318999575
pt8sn4-1-best,4,300,4,-7933.083941375833,0.34307807499953924,0.031758698333333335
pt8sn4-1-best,4,300,5,-7933.084097619168,0.3429218316650804,0.03181215416666667
pt8sn4-1-best,4,400,1,-7932.739791348333,0.6872281024998301,0.0424337125
pt8sn4-1-best,4,400,1,-7932.7402120199995,0.6868074308331416,0.042564415833333334
pt8sn4-1-best,4,400,2,-7932.740203615834,0.6868158349989244,0.042445801666666665
pt8sn4-1-best,4,400,2,-7932.740420728333,0.6865987224991841,0.042275034999999996
pt8sn4-1-best,4,400,2,-7932.739757541666,0.6872619091664092,0.042631299166666664
pt8sn4-1-best,4,400,2,-7932.740396095834,0.6866233549990284,0.04253084916666666
pt8sn4-1-best,4,400,6,-7932.740516661666,0.6865027891662976,0.042527954166666666
pt8sn4-1-best,4,400,7,-7932.73971949,0.6872999608322061,0.04278607833333333
pt8sn4-1-best,4,400,8,-7932.740877775833,0.686141674999817,0.0424560275
pt8sn4-1-best,4,500,2,-7932.3954654375,1.0315540133324248,0.05371286833333333
pt8sn4-1-best,4,500,2,-7932.395950929167,1.0310685216654747,0.05283977666666667
pt8sn4-1-best,4,500,3,-7932.3957951816665,1.0312242691661595,0.05305227583333333
pt8sn4-1-best,4,500,3,-7932.396650763333,1.0303686874995037,0.0533099175
pt8sn4-1-best,4,500,3,-7932.395494821667,1.0315246291656877,0.053646
pt8sn4-1-best,4,500,3,-7932.395997389166,1.0310220616665902,0.053144783333333334
pt8sn4-1-best,4,500,10,-7932.395787735,1.0312317158322912,0.05353513916666666
pt8sn4-1-best,4,500,11,-7932.394437253333,1.0325821974993232,0.05371711333333334
pt8sn4-1-best,4,500,9,-7932.396562789167,1.030456661665994,0.053504329999999996
pt8sn4-1-best,4,600,3,-7932.034029225833,1.3929902249992665,0.0638524775
pt8sn4-1-best,4,600,3,-7932.030669605833,1.3963498449993494,0.06419872166666667
pt8sn4-1-best,4,600,3,-7932.029292946667,1.397726504165803,0.06483682833333333
pt8sn4-1-best,4,600,4,-7932.027097495,1.399921955832724,0.06483465916666667
pt8sn4-1-best,4,600,4,-7932.027502059999,1.3995173908333527,0.06462986166666666
pt8sn4-1-best,4,600,4,-7932.025420395833,1.4015990549996786,0.0640744675
pt8sn4-1-best,4,600,4,-7932.033005156667,1.3940142941655722,0.06468848583333334
pt8sn4-1-best,4,600,14,-7932.031453651667,1.3955657991655244,0.06442444
pt8sn4-1-best,4,600,12,-7932.035553610834,1.3914658399990003,0.06668903833333333
pt8sn4-1-best,4,600,13,-7932.0359671925,1.3910522583328202,0.06507543833333333
pt8sn4-1-best,4,700,4,-7931.688558018333,1.7384614324992071,0.07562095083333333
pt8sn4-1-best,4,700,4,-7931.698523096667,1.7284963541660545,0.0773622625
pt8sn4-1-best,4,700,4,-7931.703097974166,1.7239214766668738,0.07726420333333334
pt8sn4-1-best,4,700,5,-7931.689258044167,1.7377614066654132,0.07757155666666667
pt8sn4-1-best,4,700,5,-7931.693845620834,1.733173829999032,0.07875911000000001
pt8sn4-1-best,4,700,5,-7931.683247205,1.743772245832588,0.07745201416666667
pt8sn4-1-best,4,700,5,-7931.6860002725,1.7410191783328628,0.07710951249999999
pt8sn4-1-best,4,700,16,-7931.7057093025,1.721310148333032,0.07788389
pt8sn4-1-best,4,700,15,-7931.681565219999,1.7454542308332748,0.0777727425
pt8sn4-1-best,4,700,17,-7931.694787011666,1.7322324391661823,0.07668616333333333
pt8sn4-1-best,4,800,5,-7931.345212124167,2.081807326665512,0.0879491125
pt8sn4-1-best,4,800,5,-7931.3374822341675,2.0895372166651214,0.08785766333333334
pt8sn4-1-best,4,800,5,-7931.325221109167,2.1017983416659263,0.09145515083333333
pt8sn4-1-best,4,800,6,-7931.331995518333,2.0950239324993163,0.0880090375
pt8sn4-1-best,4,800,6,-7931.343935765833,2.0830836850000196,0.08913923416666668
pt8sn4-1-best,4,800,6,-7931.341049990834,2.0859694599985232,0.0878183175
pt8sn4-1-best,4,800,6,-7931.335131156667,2.091888294165983,0.08952869833333334
pt8sn4-1-best,4,800,19,-7931.3555714025,2.071448048332968,0.08828013833333333
pt8sn4-1-best,4,800,20,-7931.346771586667,2.080247864165358,0.08898354000000001
pt8sn4-1-best,4,900,6,-7930.978771746667,2.448247704165624,0.10078228
pt8sn4-1-best,4,900,7,-7930.97649706,2.4505223908327025,0.09767169583333334
pt8sn4-1-best,4,900,7,-7930.961195660834,2.465823789998467,0.09853126166666666
pt8sn4-1-best,4,900,7,-7930.9832410275,2.4437784233323327,0.0995071725
pt8sn4-1-best,4,900,7,-7930.969636385001,2.457383065831891,0.09975522999999999
pt8sn4-1-best,4,900,22,-7930.99080005,2.4362194008326696,0.10025906333333334
pt8sn4-1-best,4,900,23,-7930.985646778333,2.4413726724997105,0.09927844499999999
pt8sn4-1-best,4,1000,7,-7930.614929973333,2.812089477499285,0.10892326583333334
pt8sn4-1-best,4,1000,8,-7930.611310395833,2.815709054999388,0.10735405416666667
pt8sn4-1-best,4,1000,8,-7930.620192044167,2.806827406665434,0.11119114916666667
pt8sn4-1-best,4,1000,8,-7930.636574415833,2.7904450349997205,0.11098769083333333
pt8sn4-1-best,4,1000,8,-7930.628022951667,2.798996499165696,0.11026314250000001
pt8sn4-1-best,4,1100,8,-7930.2682666041665,3.158752846666175,0.12112640749999999
pt8sn4-1-best,4,1100,9,-7930.256709573333,3.170309877499676,0.11965933583333332
pt8sn4-1-best,4,1100,9,-7930.246817785833,3.180201664999913,0.12239627083333333
pt8sn4-1-best,4,1100,9,-7930.2542670125,3.1727524383322816,0.12598779583333333
pt8sn4-1-best,4,1100,9,-7930.245838294167,3.1811811566658434,0.12085701416666667
pt8sn4-1-best,4,1100,29,-7930.262022983334,3.164996467498895,0.12253407666666666
pt8sn4-1-best,4,1100,27,-7930.253259605834,3.17375984499904,0.12312279500000001
pt8sn5-1-best,5,200,0,-7330.593975205384,0.0006747653851562063,0.020851616153846154
pt8sn5-1-best,5,200,0,-7330.58503088,0.009619090768865135,0.020192698461538462
pt8sn5-1-best,5,200,0,-7330.582815583845,0.011834386923510465,0.019751014615384612
pt8sn5-1-best,5,200,0,-7330.5830124884615,0.011637482307378377,0.019733084615384613
pt8sn5-1-best,5,200,1,-7330.5840140007695,0.010635969999384542,0.02015233076923077
pt8sn5-1-best,5,200,2,-7330.584905219231,0.009744751538164564,0.020152953846153846
pt8sn5-1-best,5,200,0,-7330.594649970769,0.0,0.020746173076923075
pt8sn5-1-best,5,300,0,-7330.27812935,0.3165206207686424,0.02996307230769231
pt8sn5-1-best,5,300,0,-7330.278339547693,0.31631042307617463,0.029975284615384616
pt8sn5-1-best,5,300,0,-7330.27806259077,0.316587379998964,0.02989941076923077
pt8sn5-1-best,5,300,1,-7330.278327428461,0.3163225423077165,0.029875541538461538
pt8sn5-1-best,5,300,1,-7330.277526644615,0.3171233261537054,0.0300724
pt8sn5-1-best,5,300,1,-7330.2784834869235,0.3161664838453362,0.029832427692307692
pt8sn5-1-best,5,300,1,-7330.278072820769,0.31657714999983,0.029940775384615384
pt8sn5-1-best,5,300,5,-7330.27814070077,0.3165092699991874,0.02988958923076923
pt8sn5-1-best,5,300,3,-7330.278656923077,0.31599304769224545,0.029869845384615384
pt8sn5-1-best,5,400,1,-7329.955086113846,0.639563856922905,0.04004278230769231
pt8sn5-1-best,5,400,1,-7329.956516015385,0.6381339553836369,0.04011043307692308
pt8sn5-1-best,5,400,1,-7329.9552017269225,0.6394482438463456,0.04028713538461538
pt8sn5-1-best,5,400,2,-7329.956739414615,0.6379105561536562,0.04022851230769231
pt8sn5-1-best,5,400,2,-7329.955776225384,0.6388737453844442,0.03981904153846154
pt8sn5-1-best,5,400,2,-7329.95670449923,0.637945471538842,0.039640920769230766
pt8sn5-1-best,5,400,2,-7329.956912129231,0.6377378415381827,0.04026689000000001
pt8sn5-1-best,5,400,7,-7329.954102001538,0.6405479692311928,0.040283449230769236
pt8sn5-1-best,5,400,8,-7329.956624219231,0.6380257515374979,0.03989940461538462
pt8sn5-1-best,5,400,6,-7329.952861413846,0.64178855692262,0.040027389999999996
pt8sn5-1-best,5,500,2,-7329.610469233076,0.9841807376924407,0.05033422769230769
pt8sn5-1-best,5,500,2,-7329.604703000769,0.989946969999437,0.0512307876923077
pt8sn5-1-best,5,500,2,-7329.608828927692,0.9858210430766121,0.050756683846153845
pt8sn5-1-best,5,500,3,-7329.608242293847,0.9864076769217718,0.05099441692307693
pt8sn5-1-best,5,500,3,-7329.609823841539,0.9848261292299867,0.050732596923076925
pt8sn5-1-best,5,500,3,-7329.60778296,0.9868670107689468,0.05054057153846154
pt8sn5-1-best,5,500,3,-7329.621582313846,0.973067656922467,0.052481783846153846
pt8sn5-1-best,5,500,10,-7329.605241306923,0.9894086638460067,0.05196601846153846
pt8sn5-1-best,5,500,11,-7329.605556907692,0.9890930630772345,0.05108110846153846
pt8sn5-1-best,5,500,9,-7329.6072457669225,0.9874042038463813,0.05105512615384615
pt8sn5-1-best,5,600,3,-7329.281078945384,1.31357102538459,0.06351578769230769
pt8sn5-1-best,5,600,3,-7329.281414741538,1.3132352292304859,0.06046767
pt8sn5-1-best,5,600,3,-7329.28583043923,1.3088195315385747,0.06190282923076924
pt8sn5-1-best,5,600,4,-7329.269154636154,1.3254953346149705,0.06055996153846154
pt8sn5-1-best,5,600,4,-7329.3046020992315,1.2900478715373538,0.06388615153846154
pt8sn5-1-best,5,600,4,-7329.258100402308,1.3365495684611233,0.06095949923076923
pt8sn5-1-best,5,600,4,-7329.275923591538,1.3187263792306112,0.06036420923076923
pt8sn5-1-best,5,600,12,-7329.265655900769,1.3289940699996805,0.061964646153846156
pt8sn5-1-best,5,600,13,-7329.268228642308,1.3264213284610378,0.06050655153846153
pt8sn5-1-best,5,700,4,-7328.9807765746145,1.613873396154304,0.07184388461538462
pt8sn5-1-best,5,700,4,-7328.970906339231,1.6237436315377636,0.07258532615384615
pt8sn5-1-best,5,700,4,-7328.983276343077,1.6113736276920463,0.07182398153846153
pt8sn5-1-best,5,700,5,-7328.949322354615,1.645327616153736,0.07268603692307693
pt8sn5-1-best,5,700,5,-7328.965469656154,1.6291803146150414,0.07100135076923077
pt8sn5-1-best,5,700,5,-7328.968816206154,1.6258337646149812,0.07215774230769231
pt8sn5-1-best,5,700,5,-7328.981247651538,1.6134023192307723,0.07200859538461538
pt8sn5-1-best,5,700,15,-7328.959338445385,1.635311525384168,0.0717416576923077
pt8sn5-1-best,5,700,16,-7328.982170341538,1.61247962923062,0.07368685461538461
pt8sn5-1-best,5,800,5,-7328.614413204616,1.9802367661532116,0.0815288476923077
pt8sn5-1-best,5,800,5,-7328.637580214616,1.9570697561530324,0.0838278976923077
pt8sn5-1-best,5,800,5,-7328.61437493923,1.98027503153844,0.08291727846153847
pt8sn5-1-best,5,800,6,-7328.624811187692,1.9698387830767388,0.08198765923076924
pt8sn5-1-best,5,800,6,-7328.62026006923,1.9743899015384159,0.08241627923076923
pt8sn5-1-best,5,800,6,-7328.632764692307,1.9618852784615228,0.08135963
pt8sn5-1-best,5,800,6,-7328.630776820769,1.9638731499999267,0.08369105615384614
pt8sn5-1-best,5,800,20,-7328.610457731538,1.9841922392306515,0.08251147384615386
pt8sn5-1-best,5,800,18,-7328.624352568461,1.9702974023075512,0.08822426230769231
pt8sn5-1-best,5,800,19,-7328.6199468238465,1.9747031469223657,0.08376027
pt8sn5-1-best,5,900,6,-7328.296631618461,2.2980183523077358,0.09209559923076924
pt8sn5-1-best,5,900,7,-7328.299147346924,2.2955026238450955,0.09285012999999999
pt8sn5-1-best,5,900,7,-7328.284388046154,2.3102619246146787,0.0928923176923077
pt8sn5-1-best,5,900,7,-7328.289922453846,2.304727516922867,0.09409538615384615
pt8sn5-1-best,5,900,7,-7328.312949464615,2.281700506154266,0.09398489230769232
pt8sn5-1-best,5,900,21,-7328.306185996923,2.2884639738458645,0.09335574846153846
pt8sn5-1-best,5,1000,7,-7327.958679567692,2.6359704030764988,0.10191356076923076
pt8sn5-1-best,5,1000,8,-7327.963638210769,2.6310117599996374,0.10352667692307692
pt8sn5-1-best,5,1000,8,-7327.973549666923,2.621100303846106,0.10426480230769232
pt8sn5-1-best,5,1000,8,-7327.95600134,2.6386486307692394,0.10463274
pt8sn5-1-best,5,1000,8,-7327.952638318461,2.6420116523077013,0.10380103076923076
pt8sn5-1-best,5,1000,25,-7327.9590820853855,2.6355678853833524,0.10396545153846154
pt8sn5-1-best,5,1000,24,-7327.953162613077,2.6414873576914033,0.10398240461538462
pt8sn5-1-best,5,1100,8,-7327.630247982307,2.964401988461759,0.11262001999999999
pt8sn5-1-best,5,1100,9,-7327.628457359231,2.9661926115377355,0.11564969615384615
pt8sn5-1-best,5,1100,9,-7327.60602755,2.988622420768479,0.11578702153846154
pt8sn5-1-best,5,1100,9,-7327.61790350077,2.976746469998943,0.11230027846153846
pt8sn5-1-best,5,1100,9,-7327.621771023077,2.972878947692152,0.11449437692307693
pt8sn6-1-best,6,200,0,-6813.794689637143,0.004017212856524566,0.01872637
pt8sn6-1-best,6,200,0,-6813.79283659,0.0058702599999378435,0.018340479285714285
pt8sn6-1-best,6,200,0,-6813.793425140714,0.005281709285554825,0.01826981357142857
pt8sn6-1-best,6,200,0,-6813.792321058571,0.006385791428328957,0.018283120714285717
pt8sn6-1-best,6,200,0,-6813.792159295,0.006547554999997374,0.0183689
pt8sn6-1-best,6,200,2,-6813.79870685,0.0,0.018431582142857145
pt8sn6-1-best,6,200,1,-6813.792609540715,0.0060973092849962995,0.01838263
pt8sn6-1-best,6,300,0,-6813.501826439286,0.2968804107140386,0.027939015714285715
pt8sn6-1-best,6,300,0,-6813.504040309286,0.29466654071347875,0.02774565642857143
pt8sn6-1-best,6,300,0,-6813.503937595,0.29476925499966455,0.027704438571428572
pt8sn6-1-best,6,300,1,-6813.502550861428,0.29615598857162695,0.02799671142857143
pt8sn6-1-best,6,300,1,-6813.503039446428,0.29566740357131494,0.027903175
pt8sn6-1-best,6,300,1,-6813.503291737857,0.29541511214301863,0.027889320714285713
pt8sn6-1-best,6,300,1,-6813.503996988571,0.29470986142860056,0.027694737857142857
pt8sn6-1-best,6,300,4,-6813.50299342,0.2957134299995232,0.027820484285714285
pt8sn6-1-best,6,300,5,-6813.503813221428,0.2948936285720265,0.027831528571428572
pt8sn6-1-best,6,400,1,-6813.192290259286,0.6064165907137067,0.03649870285714286
pt8sn6-1-best,6,400,1,-6813.193426876429,0.6052799735707595,0.037027467142857144
pt8sn6-1-best,6,400,1,-6813.191432685,0.6072741649995805,0.037171505714285714
pt8sn6-1-best,6,400,2,-6813.221482985,0.5772238649997234,0.04414378428571429
pt8sn6-1-best,6,400,2,-6813.1903241935715,0.608382656428148,0.03676215928571429
pt8sn6-1-best,6,400,2,-6813.190742805715,0.6079640442849268,0.03674826214285715
pt8sn6-1-best,6,400,2,-6813.193940165715,0.6047666842850958,0.03737795142857143
pt8sn6-1-best,6,400,6,-6813.195836270001,0.6028705799990348,0.037601762857142854
pt8sn6-1-best,6,400,7,-6813.197066336428,0.6016405135715104,0.03682966
pt8sn6-1-best,6,500,2,-6812.893397947858,0.9053089021417691,0.04718824642857143
pt8sn6-1-best,6,500,2,-6812.902046696428,0.8966601535712471,0.045481340714285716
pt8sn6-1-best,6,500,3,-6812.903680196429,0.8950266535703122,0.0460472
pt8sn6-1-best,6,500,3,-6812.903057628571,0.8956492214283571,0.04588045857142857
pt8sn6-1-best,6,500,3,-6812.903998125715,0.8947087242850102,0.04642191142857143
pt8sn6-1-best,6,500,3,-6812.900524718571,0.898182131428257,0.046494107857142856
pt8sn6-1-best,6,500,10,-6812.9013642492855,0.8973426007141825,0.04613807285714285
pt8sn6-1-best,6,500,9,-6812.901865507142,0.8968413428574422,0.045620178571428575
pt8sn6-1-best,6,500,11,-6812.90099232,0.8977145299995755,0.04569519142857143
pt8sn6-1-best,6,600,3,-6812.597001103571,1.2017057464290701,0.05732391214285714
pt8sn6-1-best,6,600,3,-6812.592735354286,1.2059714957140386,0.056249917142857146
pt8sn6-1-best,6,600,3,-6812.602784752143,1.1959220978569647,0.05597149357142857
pt8sn6-1-best,6,600,4,-6812.599905128571,1.1988017214289357,0.05674532928571429
pt8sn6-1-best,6,600,4,-6812.597011053572,1.2016957964278845,0.05653231928571428
pt8sn6-1-best,6,600,4,-6812.5865084550005,1.2121983949991773,0.057156027857142855
pt8sn6-1-best,6,600,4,-6812.611140536428,1.1875663135715513,0.05783466714285714
pt8sn6-1-best,6,600,14,-6812.599734558571,1.1989722914286176,0.05603537714285715
pt8sn6-1-best,6,600,13,-6812.599811140714,1.1988957092853525,0.056106722857142854
pt8sn6-1-best,6,700,4,-6812.308467130714,1.490239719285455,0.07068698857142856
pt8sn6-1-best,6,700,4,-6812.309650259286,1.489056590713517,0.07203555642857143
pt8sn6-1-best,6,700,5,-6812.3044599092855,1.4942469407142198,0.06814861928571428
pt8sn6-1-best,6,700,5,-6812.307914715714,1.4907921342855843,0.06764304285714286
pt8sn6-1-best,6,700,5,-6812.322343653571,1.4763631964287924,0.06857063142857142
pt8sn6-1-best,6,700,5,-6812.300294908571,1.4984119414284578,0.06702309
pt8sn6-1-best,6,700,15,-6812.3164453571435,1.4822614928561961,0.07083614928571429
pt8sn6-1-best,6,700,17,-6812.293144897857,1.5055619521426706,0.06522632785714286
pt8sn6-1-best,6,700,16,-6812.298104596428,1.500602253571742,0.06811079214285715
pt8sn6-1-best,6,800,5,-6811.99031355,1.808393299999807,0.07528157428571428
pt8sn6-1-best,6,800,5,-6811.994865212857,1.8038416371427957,0.08037174999999999
pt8sn6-1-best,6,800,5,-6812.004828866428,1.7938779835712921,0.07555236285714285
pt8sn6-1-best,6,800,6,-6811.994531759286,1.804175090714125,0.08209638714285715
pt8sn6-1-best,6,800,6,-6811.986459810714,1.8122470392854666,0.0765793507142857
pt8sn6-1-best,6,800,6,-6812.000407562143,1.7982992878569348,0.07630427785714286
pt8sn6-1-best,6,800,6,-6812.000042543572,1.7986643064277814,0.07755157857142857
pt8sn6-1-best,6,800,18,-6812.001787147857,1.7969197021429864,0.079084115
pt8sn6-1-best,6,800,19,-6812.0064335,1.7922733499999595,0.07656931642857143
pt8sn6-1-best,6,900,6,-6811.684394885,2.114311964999615,0.08520625357142857
pt8sn6-1-best,6,900,6,-6811.678663025714,2.120043824285858,0.08382017428571428
pt8sn6-1-best,6,900,6,-6811.711298988572,2.0874078614278915,0.0853244057142857
pt8sn6-1-best,6,900,7,-6811.695085133571,2.103621716428279,0.08797358071428572
pt8sn6-1-best,6,900,7,-6811.695726715714,2.1029801342856445,0.08286924142857142
pt8sn6-1-best,6,900,7,-6811.691843142143,2.1068637078569736,0.08527729428571429
