group_key,composition,temperature,element,run_id,gmx_D,filepath,reason
Pt7Sn6O1_800K_Sn,Pt7Sn6O1,800K,Sn,6,-4.3e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt7Sn6O1\800K\T800.r6.gpu0_msd_Sn.xvg,linked_bad_simulation
Pt7Sn5O1_1000K_Pt,Pt7Sn5O1,1000K,Pt,8,1.6e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt7Sn5O1\1000K\T1000.r8.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn5O1_1000K_PtSn,Pt7Sn5O1,1000K,PtSn,8,-7.700000000000001e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt7Sn5O1\1000K\T1000.r8.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt7Sn5O1_500K_Pt,Pt7Sn5O1,500K,Pt,3,5.0000000000000004e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt7Sn5O1\500K\T500.r3.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt5Sn3O1_200K_Pt,Pt5Sn3O1,200K,Pt,0,3e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt5Sn3O1\200K\T200.r0.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt5Sn3O1_200K_Sn,Pt5Sn3O1,200K,Sn,0,6e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt5Sn3O1\200K\T200.r0.gpu0_msd_Sn.xvg,linked_bad_simulation
Pt3Sn2O1_200K_Sn,Pt3Sn2O1,200K,Sn,0,-0.0,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt3Sn2O1\200K\T200.r0.gpu0_msd_Sn.xvg,linked_bad_simulation
Pt3Sn2O1_300K_Pt,Pt3Sn2O1,300K,Pt,1,-3e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt3Sn2O1\300K\T300.r1.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt3Sn2O1_300K_PtSn,Pt3Sn2O1,300K,PtSn,1,-3e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt3Sn2O1\300K\T300.r1.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt3Sn2O1_800K_Sn,Pt3Sn2O1,800K,Sn,6,1.5000000000000002e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt3Sn2O1\800K\T800.r6.gpu0_msd_Sn.xvg,linked_bad_simulation
Pt3Sn2O1_900K_Pt,Pt3Sn2O1,900K,Pt,7,-2.3e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt3Sn2O1\900K\T900.r7.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt3Sn2O1_900K_PtSn,Pt3Sn2O1,900K,PtSn,7,-2.3e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\Pt3Sn2O1\900K\T900.r7.gpu0_msd_PtSn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_1100K_PtSn,g-1-O1Sn4Pt3,1100K,PtSn,9,4.2700000000000005e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\g-1-O1Sn4Pt3\1100K\T1100.r9.gpu0_msd_PtSn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_1100K_Sn,g-1-O1Sn4Pt3,1100K,Sn,9,4.5600000000000006e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\g-1-O1Sn4Pt3\1100K\T1100.r9.gpu0_msd_Sn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_400K_PtSn,g-1-O1Sn4Pt3,400K,PtSn,2,3.9e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\g-1-O1Sn4Pt3\400K\T400.r2.gpu0_msd_PtSn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_400K_Sn,g-1-O1Sn4Pt3,400K,Sn,2,4.100000000000001e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\g-1-O1Sn4Pt3\400K\T400.r2.gpu0_msd_Sn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_500K_PtSn,g-1-O1Sn4Pt3,500K,PtSn,3,-1.9e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\g-1-O1Sn4Pt3\500K\T500.r3.gpu0_msd_PtSn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_500K_Sn,g-1-O1Sn4Pt3,500K,Sn,3,-5.700000000000001e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\g-1-O1Sn4Pt3\500K\T500.r3.gpu0_msd_Sn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_900K_PtSn,g-1-O1Sn4Pt3,900K,PtSn,7,6.53e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\g-1-O1Sn4Pt3\900K\T900.r7.gpu0_msd_PtSn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_900K_Sn,g-1-O1Sn4Pt3,900K,Sn,7,2.97e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-3\g-1-O1Sn4Pt3\900K\T900.r7.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn4Pt3O1_1100K_Sn,Sn4Pt3O1,1100K,Sn,9,4.2850000000000005e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn4Pt3O1\1100K\T1100.r9.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn3Pt4O1_1000K_Pt,Sn3Pt4O1,1000K,Pt,8,8.8e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn3Pt4O1\1000K\T1000.r8.gpu0_msd_Pt.xvg,linked_bad_simulation
Sn3Pt4O1_1000K_PtSn,Sn3Pt4O1,1000K,PtSn,8,8.760000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn3Pt4O1\1000K\T1000.r8.gpu0_msd_PtSn.xvg,linked_bad_simulation
Sn3Pt4O1_600K_PtSn,Sn3Pt4O1,600K,PtSn,4,1.57e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn3Pt4O1\600K\T600.r4.gpu0_msd_PtSn.xvg,linked_bad_simulation
Sn3Pt4O1_600K_Sn,Sn3Pt4O1,600K,Sn,4,1.1800000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn3Pt4O1\600K\T600.r4.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn3Pt4O1_700K_Pt,Sn3Pt4O1,700K,Pt,5,1.8000000000000002e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn3Pt4O1\700K\T700.r5.gpu0_msd_Pt.xvg,linked_bad_simulation
Sn3Pt4O1_700K_Sn,Sn3Pt4O1,700K,Sn,5,8e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn3Pt4O1\700K\T700.r5.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn3Pt4O1_800K_Sn,Sn3Pt4O1,800K,Sn,6,-4.7000000000000004e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn3Pt4O1\800K\T800.r6.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn3Pt4O1_900K_PtSn,Sn3Pt4O1,900K,PtSn,7,2.26e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn3Pt4O1\900K\T900.r7.gpu0_msd_PtSn.xvg,linked_bad_simulation
Sn3Pt4O1_900K_Sn,Sn3Pt4O1,900K,Sn,7,1.1000000000000001e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn3Pt4O1\900K\T900.r7.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn1Pt2O1_400K_PtSn,Sn1Pt2O1,400K,PtSn,2,-2e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn1Pt2O1\400K\T400.r2.gpu0_msd_PtSn.xvg,linked_bad_simulation
Sn1Pt2O1_400K_Sn,Sn1Pt2O1,400K,Sn,2,-6e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn1Pt2O1\400K\T400.r2.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn1Pt2O1_600K_PtSn,Sn1Pt2O1,600K,PtSn,4,-1e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn1Pt2O1\600K\T600.r4.gpu0_msd_PtSn.xvg,linked_bad_simulation
Sn1Pt2O1_600K_Sn,Sn1Pt2O1,600K,Sn,4,-3.5e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn1Pt2O1\600K\T600.r4.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn1Pt2O1_700K_Pt,Sn1Pt2O1,700K,Pt,5,-0.0,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn1Pt2O1\700K\T700.r5.gpu0_msd_Pt.xvg,linked_bad_simulation
Sn1Pt2O1_700K_PtSn,Sn1Pt2O1,700K,PtSn,5,2.8000000000000003e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Sn1Pt2O1\700K\T700.r5.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt7Sn6O1_1000K_Pt,Pt7Sn6O1,1000K,Pt,8,1.1430000000000001e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn6O1\1000K\T1000.r8.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn6O1_1000K_PtSn,Pt7Sn6O1,1000K,PtSn,8,9.23e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn6O1\1000K\T1000.r8.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt7Sn6O1_500K_Pt,Pt7Sn6O1,500K,Pt,3,1.3900000000000001e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn6O1\500K\T500.r3.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn6O1_500K_PtSn,Pt7Sn6O1,500K,PtSn,3,5.100000000000001e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn6O1\500K\T500.r3.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt7Sn6O1_600K_Pt,Pt7Sn6O1,600K,Pt,4,1.4000000000000001e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn6O1\600K\T600.r4.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn6O1_600K_PtSn,Pt7Sn6O1,600K,PtSn,4,1.1000000000000001e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn6O1\600K\T600.r4.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt7Sn6O1_800K_Pt,Pt7Sn6O1,800K,Pt,6,1.249e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn6O1\800K\T800.r6.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn6O1_800K_Sn,Pt7Sn6O1,800K,Sn,6,7.18e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn6O1\800K\T800.r6.gpu0_msd_Sn.xvg,linked_bad_simulation
Pt7Sn5O1_1000K_Pt,Pt7Sn5O1,1000K,Pt,8,3.9600000000000005e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn5O1\1000K\T1000.r8.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn5O1_1000K_PtSn,Pt7Sn5O1,1000K,PtSn,8,5.08e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn5O1\1000K\T1000.r8.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt7Sn5O1_500K_Pt,Pt7Sn5O1,500K,Pt,3,-1.3e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt7Sn5O1\500K\T500.r3.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt5Sn3O1_200K_Pt,Pt5Sn3O1,200K,Pt,0,-1e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt5Sn3O1\200K\T200.r0.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt5Sn3O1_200K_Sn,Pt5Sn3O1,200K,Sn,0,-2e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt5Sn3O1\200K\T200.r0.gpu0_msd_Sn.xvg,linked_bad_simulation
Pt3Sn2O1_200K_Sn,Pt3Sn2O1,200K,Sn,0,0.0,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt3Sn2O1\200K\T200.r0.gpu0_msd_Sn.xvg,linked_bad_simulation
Pt3Sn2O1_300K_Pt,Pt3Sn2O1,300K,Pt,1,3e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt3Sn2O1\300K\T300.r1.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt3Sn2O1_300K_PtSn,Pt3Sn2O1,300K,PtSn,1,3e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt3Sn2O1\300K\T300.r1.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt3Sn2O1_800K_Sn,Pt3Sn2O1,800K,Sn,6,3e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt3Sn2O1\800K\T800.r6.gpu0_msd_Sn.xvg,linked_bad_simulation
Pt3Sn2O1_900K_Pt,Pt3Sn2O1,900K,Pt,7,9.000000000000001e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt3Sn2O1\900K\T900.r7.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt3Sn2O1_900K_PtSn,Pt3Sn2O1,900K,PtSn,7,8e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\Pt3Sn2O1\900K\T900.r7.gpu0_msd_PtSn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_1100K_PtSn,g-1-O1Sn4Pt3,1100K,PtSn,9,2.8300000000000003e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\g-1-O1Sn4Pt3\1100K\T1100.r9.gpu0_msd_PtSn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_1100K_Sn,g-1-O1Sn4Pt3,1100K,Sn,9,1.9400000000000002e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\g-1-O1Sn4Pt3\1100K\T1100.r9.gpu0_msd_Sn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_400K_PtSn,g-1-O1Sn4Pt3,400K,PtSn,2,-3.0000000000000004e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\g-1-O1Sn4Pt3\400K\T400.r2.gpu0_msd_PtSn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_400K_Sn,g-1-O1Sn4Pt3,400K,Sn,2,-3.2e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\g-1-O1Sn4Pt3\400K\T400.r2.gpu0_msd_Sn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_500K_PtSn,g-1-O1Sn4Pt3,500K,PtSn,3,1.1e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\g-1-O1Sn4Pt3\500K\T500.r3.gpu0_msd_PtSn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_500K_Sn,g-1-O1Sn4Pt3,500K,Sn,3,2.3700000000000002e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\g-1-O1Sn4Pt3\500K\T500.r3.gpu0_msd_Sn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_900K_PtSn,g-1-O1Sn4Pt3,900K,PtSn,7,1.0390000000000001e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\g-1-O1Sn4Pt3\900K\T900.r7.gpu0_msd_PtSn.xvg,linked_bad_simulation
g-1-O1Sn4Pt3_900K_Sn,g-1-O1Sn4Pt3,900K,Sn,7,9.610000000000002e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1-2\g-1-O1Sn4Pt3\900K\T900.r7.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn4Pt3O1_1100K_Sn,Sn4Pt3O1,1100K,Sn,9,1.677e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn4Pt3O1\1100K\T1100.r9.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn3Pt4O1_1000K_Pt,Sn3Pt4O1,1000K,Pt,8,4.2400000000000004e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn3Pt4O1\1000K\T1000.r8.gpu0_msd_Pt.xvg,linked_bad_simulation
Sn3Pt4O1_1000K_PtSn,Sn3Pt4O1,1000K,PtSn,8,3.44e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn3Pt4O1\1000K\T1000.r8.gpu0_msd_PtSn.xvg,linked_bad_simulation
Sn3Pt4O1_600K_PtSn,Sn3Pt4O1,600K,PtSn,4,6e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn3Pt4O1\600K\T600.r4.gpu0_msd_PtSn.xvg,linked_bad_simulation
Sn3Pt4O1_600K_Sn,Sn3Pt4O1,600K,Sn,4,-1.6e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn3Pt4O1\600K\T600.r4.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn3Pt4O1_700K_Pt,Sn3Pt4O1,700K,Pt,5,1.6e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn3Pt4O1\700K\T700.r5.gpu0_msd_Pt.xvg,linked_bad_simulation
Sn3Pt4O1_700K_Sn,Sn3Pt4O1,700K,Sn,5,3.8e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn3Pt4O1\700K\T700.r5.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn3Pt4O1_800K_Sn,Sn3Pt4O1,800K,Sn,6,5.5e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn3Pt4O1\800K\T800.r6.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn3Pt4O1_900K_PtSn,Sn3Pt4O1,900K,PtSn,7,2.3800000000000004e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn3Pt4O1\900K\T900.r7.gpu0_msd_PtSn.xvg,linked_bad_simulation
Sn3Pt4O1_900K_Sn,Sn3Pt4O1,900K,Sn,7,9.100000000000001e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn3Pt4O1\900K\T900.r7.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn1Pt2O1_400K_PtSn,Sn1Pt2O1,400K,PtSn,2,1.2e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn1Pt2O1\400K\T400.r2.gpu0_msd_PtSn.xvg,linked_bad_simulation
Sn1Pt2O1_400K_Sn,Sn1Pt2O1,400K,Sn,2,2.5000000000000002e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn1Pt2O1\400K\T400.r2.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn1Pt2O1_600K_PtSn,Sn1Pt2O1,600K,PtSn,4,-9.000000000000001e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn1Pt2O1\600K\T600.r4.gpu0_msd_PtSn.xvg,linked_bad_simulation
Sn1Pt2O1_600K_Sn,Sn1Pt2O1,600K,Sn,4,-2.1e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn1Pt2O1\600K\T600.r4.gpu0_msd_Sn.xvg,linked_bad_simulation
Sn1Pt2O1_700K_Pt,Sn1Pt2O1,700K,Pt,5,-6e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn1Pt2O1\700K\T700.r5.gpu0_msd_Pt.xvg,linked_bad_simulation
Sn1Pt2O1_700K_PtSn,Sn1Pt2O1,700K,PtSn,5,-4e-09,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Sn1Pt2O1\700K\T700.r5.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt7Sn6O1_1000K_Pt,Pt7Sn6O1,1000K,Pt,8,1.788e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt7Sn6O1\1000K\T1000.r8.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn6O1_1000K_PtSn,Pt7Sn6O1,1000K,PtSn,8,1.151e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt7Sn6O1\1000K\T1000.r8.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt7Sn6O1_500K_Pt,Pt7Sn6O1,500K,Pt,3,-5.0000000000000004e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt7Sn6O1\500K\T500.r3.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn6O1_500K_PtSn,Pt7Sn6O1,500K,PtSn,3,-5.5e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt7Sn6O1\500K\T500.r3.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt7Sn6O1_600K_Pt,Pt7Sn6O1,600K,Pt,4,2.03e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt7Sn6O1\600K\T600.r4.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn6O1_600K_PtSn,Pt7Sn6O1,600K,PtSn,4,2.2700000000000003e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt7Sn6O1\600K\T600.r4.gpu0_msd_PtSn.xvg,linked_bad_simulation
Pt7Sn6O1_800K_Pt,Pt7Sn6O1,800K,Pt,6,6.07e-07,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt7Sn6O1\800K\T800.r6.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn6O1_800K_Sn,Pt7Sn6O1,800K,Sn,6,-4.7000000000000004e-08,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt7Sn6O1\800K\T800.r6.gpu0_msd_Sn.xvg,linked_bad_simulation
Pt7Sn5O1_1000K_Pt,Pt7Sn5O1,1000K,Pt,8,1.5820000000000003e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt7Sn5O1\1000K\T1000.r8.gpu0_msd_Pt.xvg,linked_bad_simulation
Pt7Sn5O1_1000K_PtSn,Pt7Sn5O1,1000K,PtSn,8,1.629e-06,c:\Users\11207\OneDrive\02_Code\work1-PtSnO\workflow\data\gmx_msd\collected_gmx_msd\o68\o1\Pt7Sn5O1\1000K\T1000.r8.gpu0_msd_PtSn.xvg,linked_bad_simulation
